                       w                      Re11                         w                      Im11
  8.9613930443648854E+01    7.1104000000000002E-04    8.9613930443648854E+01    1.5628580000000000E-02
  8.9771010076328338E+01    7.0856999999999995E-04    8.9771010076328338E+01    1.5601360000000000E-02
  8.9928089709007821E+01    7.0609999999999998E-04    8.9928089709007821E+01    1.5574240000000000E-02
  9.0085169341687319E+01    7.0365000000000000E-04    9.0085169341687319E+01    1.5547210000000001E-02
  9.0242248974366802E+01    7.0120999999999996E-04    9.0242248974366802E+01    1.5520269999999999E-02
  9.0399328607046300E+01    6.9877999999999997E-04    9.0399328607046300E+01    1.5493430000000001E-02
  9.0556408239725783E+01    6.9636000000000003E-04    9.0556408239725783E+01    1.5466680000000000E-02
  9.0713487872405281E+01    6.9395999999999998E-04    9.0713487872405281E+01    1.5440030000000000E-02
  9.0870567505084765E+01    6.9156999999999997E-04    9.0870567505084765E+01    1.5413460000000000E-02
  9.1027647137764262E+01    6.8919000000000001E-04    9.1027647137764262E+01    1.5386990000000000E-02
  9.1184726770443746E+01    6.8683000000000004E-04    9.1184726770443746E+01    1.5360600000000000E-02
  9.1341806403123229E+01    6.8446999999999996E-04    9.1341806403123229E+01    1.5334310000000000E-02
  9.1498886035802727E+01    6.8212999999999998E-04    9.1498886035802727E+01    1.5308100000000000E-02
  9.1655965668482210E+01    6.7980000000000004E-04    9.1655965668482210E+01    1.5281990000000001E-02
  9.1813045301161708E+01    6.7748999999999999E-04    9.1813045301161708E+01    1.5255960000000001E-02
  9.1970124933841191E+01    6.7518000000000005E-04    9.1970124933841191E+01    1.5230020000000000E-02
  9.2127204566520689E+01    6.7288999999999999E-04    9.2127204566520689E+01    1.5204169999999999E-02
  9.2284284199200172E+01    6.7060000000000004E-04    9.2284284199200172E+01    1.5178410000000000E-02
  9.2441363831879656E+01    6.6832999999999997E-04    9.2441363831879656E+01    1.5152730000000000E-02
  9.2598443464559153E+01    6.6607000000000005E-04    9.2598443464559153E+01    1.5127150000000001E-02
  9.2755523097238637E+01    6.6383000000000002E-04    9.2755523097238637E+01    1.5101640000000000E-02
  9.2912602729918135E+01    6.6158999999999999E-04    9.2912602729918135E+01    1.5076220000000000E-02
  9.3069682362597618E+01    6.5937000000000005E-04    9.3069682362597618E+01    1.5050890000000001E-02
  9.3226761995277116E+01    6.5715000000000001E-04    9.3226761995277116E+01    1.5025640000000000E-02
  9.3383841627956599E+01    6.5494999999999995E-04    9.3383841627956599E+01    1.5000480000000000E-02
  9.3540921260636097E+01    6.5275999999999995E-04    9.3540921260636097E+01    1.4975400000000000E-02
  9.3698000893315580E+01    6.5058000000000000E-04    9.3698000893315580E+01    1.4950410000000001E-02
  9.3855080525995064E+01    6.4840999999999998E-04    9.3855080525995064E+01    1.4925490000000000E-02
  9.4012160158674561E+01    6.4625000000000001E-04    9.4012160158674561E+01    1.4900660000000000E-02
  9.4169239791354045E+01    6.4409999999999999E-04    9.4169239791354045E+01    1.4875920000000001E-02
  9.4326319424033542E+01    6.4196000000000001E-04    9.4326319424033542E+01    1.4851250000000000E-02
  9.4483399056713026E+01    6.3982999999999998E-04    9.4483399056713026E+01    1.4826670000000000E-02
  9.4640478689392523E+01    6.3772000000000004E-04    9.4640478689392523E+01    1.4802160000000000E-02
  9.4797558322072007E+01    6.3560999999999999E-04    9.4797558322072007E+01    1.4777739999999999E-02
  9.4954637954751490E+01    6.3352000000000005E-04    9.4954637954751490E+01    1.4753400000000000E-02
  9.5111717587430988E+01    6.3142999999999999E-04    9.5111717587430988E+01    1.4729140000000000E-02
  9.5268797220110471E+01    6.2936000000000003E-04    9.5268797220110471E+01    1.4704950000000000E-02
  9.5425876852789969E+01    6.2728999999999997E-04    9.5425876852789969E+01    1.4680850000000000E-02
  9.5582956485469452E+01    6.2524000000000000E-04    9.5582956485469452E+01    1.4656829999999999E-02
  9.5740036118148950E+01    6.2319000000000003E-04    9.5740036118148950E+01    1.4632879999999999E-02
  9.5897115750828434E+01    6.2116000000000005E-04    9.5897115750828434E+01    1.4609010000000000E-02
  9.6054195383507931E+01    6.1912999999999996E-04    9.6054195383507931E+01    1.4585219999999999E-02
  9.6211275016187415E+01    6.1711999999999997E-04    9.6211275016187415E+01    1.4561510000000000E-02
  9.6368354648866898E+01    6.1510999999999998E-04    9.6368354648866898E+01    1.4537870000000000E-02
  9.6525434281546396E+01    6.1311999999999998E-04    9.6525434281546396E+01    1.4514310000000001E-02
  9.6682513914225879E+01    6.1112999999999998E-04    9.6682513914225879E+01    1.4490820000000000E-02
  9.6839593546905377E+01    6.0915999999999997E-04    9.6839593546905377E+01    1.4467410000000000E-02
  9.6996673179584860E+01    6.0718999999999996E-04    9.6996673179584860E+01    1.4444080000000000E-02
  9.7153752812264358E+01    6.0523000000000000E-04    9.7153752812264358E+01    1.4420820000000001E-02
  9.7310832444943841E+01    6.0329000000000003E-04    9.7310832444943841E+01    1.4397640000000000E-02
  9.7467912077623325E+01    6.0134999999999995E-04    9.7467912077623325E+01    1.4374530000000000E-02
  9.7624991710302822E+01    5.9942000000000003E-04    9.7624991710302822E+01    1.4351490000000000E-02
  9.7782071342982306E+01    5.9750000000000005E-04    9.7782071342982306E+01    1.4328530000000001E-02
  9.7939150975661803E+01    5.9559000000000001E-04    9.7939150975661803E+01    1.4305640000000000E-02
  9.8096230608341287E+01    5.9369000000000002E-04    9.8096230608341287E+01    1.4282830000000000E-02
  9.8253310241020785E+01    5.9179999999999996E-04    9.8253310241020785E+01    1.4260080000000000E-02
  9.8410389873700268E+01    5.8991000000000002E-04    9.8410389873700268E+01    1.4237410000000001E-02
  9.8567469506379766E+01    5.8803999999999996E-04    9.8567469506379766E+01    1.4214810000000000E-02
  9.8724549139059249E+01    5.8617000000000001E-04    9.8724549139059249E+01    1.4192290000000000E-02
  9.8881628771738733E+01    5.8432000000000004E-04    9.8881628771738733E+01    1.4169830000000000E-02
  9.9038708404418230E+01    5.8246999999999997E-04    9.9038708404418230E+01    1.4147440000000001E-02
  9.9195788037097714E+01    5.8062999999999995E-04    9.9195788037097714E+01    1.4125130000000000E-02
  9.9352867669777211E+01    5.7879999999999997E-04    9.9352867669777211E+01    1.4102880000000000E-02
  9.9509947302456695E+01    5.7698000000000005E-04    9.9509947302456695E+01    1.4080710000000000E-02
  9.9667026935136192E+01    5.7516999999999996E-04    9.9667026935136192E+01    1.4058599999999999E-02
  9.9824106567815676E+01    5.7335999999999997E-04    9.9824106567815676E+01    1.4036560000000000E-02
  9.9981186200495159E+01    5.7156999999999998E-04    9.9981186200495159E+01    1.4014600000000000E-02
